19-4099	MA	60690	0	36260	0	55210	0	94760	0
21-1011	MA	42630	0	25050	0	39570	0	62390	0
21-1012	MA	62530	0	33610	0	60920	0	94290	0
21-1013	MA	45290	0	32310	0	42300	0	63680	0
21-1014	MA	43010	0	25750	0	38540	0	68740	0
21-1015	MA	34580	0	22600	0	31170	0	52910	0
21-1019	MA	46600	0	24480	0	44730	0	72140	0
21-1021	MA	47040	0	27320	0	43340	0	74890	0
21-1022	MA	53240	0	31670	0	52940	0	77020	0
21-1023	MA	47470	0	24140	0	41990	0	81180	0
21-1029	MA	72200	0	42500	0	74690	0	93700	0
21-1091	MA	56110	0	31960	0	51860	0	90090	0
21-1093	MA	34880	0	20280	0	30490	0	57840	0
21-1094	MA	43220	0	26550	0	39740	0	63500	0
21-1099	MA	41460	0	19440	0	37120	0	67820	0
21-2011	MA	48370	0	25870	0	47180	0	76740	0
21-2021	MA	52970	0	19130	0	32260	0	110060	0
23-1011	MA	152990	0	59720	0	132890	0	187200	1
23-1021	MA	140660	0	62860	0	126100	0	187200	1
23-1022	MA	64250	0	33940	0	51380	0	113620	0
23-2011	MA	52790	0	28500	0	48870	0	80510	0
23-2091	MA	*	0	*	0	*	0	*	0
23-2093	MA	52800	0	23610	0	53910	0	75290	0
23-2099	MA	64750	0	29070	0	56480	0	116900	0
25-1011	MA	139500	0	47930	0	114220	0	187200	1
25-1021	MA	98120	0	46080	0	88540	0	162830	0
25-1022	MA	89700	0	48200	0	75370	0	151630	0
25-1031	MA	84910	0	39060	0	75560	0	144500	0
25-1032	MA	119810	0	64520	0	115160	0	182770	0
25-1041	MA	81110	0	40030	0	87770	0	108780	0
25-1042	MA	100460	0	50630	0	85980	0	177800	0
25-1051	MA	113630	0	58880	0	101660	0	185080	0
25-1052	MA	106810	0	52760	0	92220	0	180490	0
25-1053	MA	96070	0	52730	0	85280	0	150510	0
25-1054	MA	115300	0	53410	0	100430	0	187200	1
25-1061	MA	112640	0	65120	0	102980	0	179260	0
25-1062	MA	100680	0	51950	0	86200	0	173760	0
25-1063	MA	132820	0	54460	0	104110	0	187200	1
25-1064	MA	76750	0	51480	0	73590	0	113130	0
25-1065	MA	126950	0	57920	0	106810	0	187200	1
25-1066	MA	102600	0	49050	0	80100	0	187200	1
25-1067	MA	82790	0	43770	0	71970	0	137570	0
25-1069	MA	79510	0	41760	0	68910	0	151750	0
25-1071	MA	122540	0	52320	0	102950	0	187200	1
25-1072	MA	87710	0	51090	0	76280	0	140510	0
25-1081	MA	78260	0	36640	0	64910	0	127950	0
25-1082	MA	56760	0	27280	0	55310	0	92810	0
25-1111	MA	68660	0	41560	0	60780	0	108090	0
25-1112	MA	147370	0	54420	0	135290	0	187200	1
25-1113	MA	72220	0	19280	0	67460	0	121240	0
25-1121	MA	96110	0	41830	0	85550	0	164790	0
25-1122	MA	75670	0	46780	0	69910	0	117130	0
25-1123	MA	75390	0	42640	0	67500	0	119630	0
25-1124	MA	82940	0	50900	0	70620	0	140480	0
25-1125	MA	92520	0	50820	0	83380	0	152850	0
25-1126	MA	98360	0	47870	0	86220	0	168770	0
25-1191	MA	30840	0	19160	0	27470	0	50180	0
25-1193	MA	65070	0	29740	0	63420	0	97390	0
25-1194	MA	54640	0	32110	0	50170	0	88410	0
25-1199	MA	76350	0	37230	0	67550	0	134560	0
25-2011	MA	36090	0	22070	0	31580	0	56350	0
25-2012	MA	68270	0	43010	0	67170	0	96250	0
25-2021	MA	71390	0	45480	0	71240	0	97510	0
25-2022	MA	71090	0	46910	0	70990	0	96620	0
25-2023	MA	76000	0	48170	0	73520	0	111100	0
25-2031	MA	72280	0	47390	0	71570	0	97930	0
25-2032	MA	72670	0	52020	0	73660	0	95330	0
25-2051	MA	58040	0	30240	0	55860	0	91300	0
25-2052	MA	68190	0	41560	0	67070	0	96510	0
25-2053	MA	67910	0	38350	0	66940	0	96690	0
25-2054	MA	67090	0	41350	0	64810	0	95440	0
25-2059	MA	64670	0	30080	0	66000	0	100540	0
25-3011	MA	48280	0	19170	0	47470	0	75650	0
25-3021	MA	45050	0	19400	0	39710	0	77030	0
25-3097	MA	49320	0	19700	0	43030	0	80370	0
25-3098	MA	30990	0	19980	0	26860	0	41080	0
25-4011	MA	64950	0	40620	0	57420	0	104840	0
25-4012	MA	56930	0	31850	0	53570	0	88020	0
25-4013	MA	53450	0	29940	0	52680	0	77350	0
25-4021	MA	68070	0	40840	0	66390	0	97440	0
25-4031	MA	42300	0	23780	0	41640	0	61630	0
25-9011	MA	66960	0	39910	0	61720	0	100340	0
25-9021	MA	52390	0	33740	0	56440	0	63320	0
25-9031	MA	66960	0	34880	0	64230	0	100910	0
25-9041	MA	30400	0	19320	0	28810	0	44230	0
25-9099	MA	56580	0	34920	0	49900	0	76890	0
27-1011	MA	108590	0	52720	0	94260	0	187200	1
27-1012	MA	39350	0	19310	0	34440	0	73340	0
27-1013	MA	43700	0	25070	0	40510	0	70040	0
27-1014	MA	74440	0	43380	0	67560	0	115390	0
27-1019	MA	52720	0	37720	0	46090	0	86970	0
27-1021	MA	75510	0	35900	0	71170	0	128000	0
27-1022	MA	86600	0	43940	0	78520	0	132480	0
27-1023	MA	31720	0	20230	0	31130	0	44150	0
27-1024	MA	56520	0	32520	0	53990	0	80940	0
27-1025	MA	63890	0	35910	0	58230	0	98580	0
27-1026	MA	32740	0	19260	0	28510	0	54250	0
27-1027	MA	49950	0	26110	0	47180	0	78560	0
27-1029	MA	78920	0	46570	0	82620	0	106530	0
27-2011	MA	23.09	0	9.14	0	11.35	0	57.41	0
27-2012	MA	70400	0	36160	0	63070	0	108340	0
27-2022	MA	46280	0	19090	0	36650	0	85320	0
27-2023	MA	29850	0	18850	0	19390	0	63130	0
27-2032	MA	40090	0	21310	0	34920	0	55100	0
27-2041	MA	69020	0	30710	0	60750	0	122350	0
27-2042	MA	34.59	0	11.48	0	31.65	0	56.95	0
27-2099	MA	24.93	0	14.38	0	21.89	0	34.51	0
27-3011	MA	*	0	*	0	*	0	*	0
27-3012	MA	48180	0	19300	0	54280	0	63040	0
27-3021	MA	*	0	*	0	*	0	*	0
27-3022	MA	55660	0	25590	0	39700	0	108040	0
27-3031	MA	64760	0	36210	0	59370	0	102550	0
27-3041	MA	74370	0	33300	0	63610	0	128410	0
27-3042	MA	82420	0	53490	0	82080	0	117430	0
27-3043	MA	84300	0	36580	0	67800	0	139790	0
27-3091	MA	59090	0	36040	0	55720	0	92170	0
27-3099	MA	44360	0	19290	0	37270	0	81210	0
27-4011	MA	46320	0	25280	0	43140	0	70960	0
27-4012	MA	49800	0	22640	0	41960	0	90780	0
27-4014	MA	61780	0	30240	0	54860	0	111540	0
27-4021	MA	51190	0	25440	0	45980	0	90290	0
27-4031	MA	52420	0	23300	0	43650	0	109400	0
27-4032	MA	50100	0	26840	0	41380	0	82480	0
27-4099	MA	63420	0	23310	0	64630	0	97210	0
29-1011	MA	91180	0	37060	0	86280	0	143860	0
29-1021	MA	179390	0	80750	0	155060	0	187200	1
29-1022	MA	268670	0	170180	0	187200	1	187200	1
29-1023	MA	225620	0	63930	0	187200	1	187200	1
29-1029	MA	178720	0	65200	0	183390	0	187200	1
29-1031	MA	61120	0	38170	0	59630	0	86910	0
29-1041	MA	115790	0	61410	0	108610	0	153940	0
29-1051	MA	113690	0	87460	0	117430	0	146530	0
29-1061	MA	258230	0	97930	0	187200	1	187200	1
29-1062	MA	212210	0	110340	0	187200	1	187200	1
29-1063	MA	230440	0	130790	0	187200	1	187200	1
29-1064	MA	249510	0	76510	0	187200	1	187200	1
29-1065	MA	222480	0	125720	0	187200	1	187200	1
29-1066	MA	176640	0	56230	0	176300	0	187200	1
29-1067	MA	232760	0	73980	0	187200	1	187200	1
29-1069	MA	161730	0	55760	0	169910	0	187200	1
29-1071	MA	105060	0	64010	0	103990	0	147780	0
29-1081	MA	147230	0	61060	0	149440	0	187200	1
29-1122	MA	83190	0	55510	0	84070	0	115220	0
29-1123	MA	83000	0	59490	0	82980	0	111960	0
29-1124	MA	89960	0	60210	0	88910	0	125130	0
29-1125	MA	42130	0	27030	0	40480	0	60210	0
29-1126	MA	69970	0	52680	0	69310	0	92570	0
29-1127	MA	81290	0	51160	0	80370	0	115120	0
29-1128	MA	66090	0	40580	0	56370	0	83230	0
29-1129	MA	61000	0	41360	0	56280	0	93010	0
29-1131	MA	112040	0	60560	0	102630	0	187200	1
29-1141	MA	88650	0	55160	0	83950	0	134950	0
29-1151	MA	167160	0	45950	0	164410	0	187200	1
29-1161	MA	108710	0	59100	0	110590	0	157460	0
29-1171	MA	112860	0	78970	0	109600	0	159940	0
29-1181	MA	77820	0	50650	0	75600	0	104710	0
29-1199	MA	80770	0	44720	0	72560	0	127440	0
29-2011	MA	71690	0	49300	0	71830	0	96310	0
29-2012	MA	42860	0	29450	0	40260	0	60910	0
29-2021	MA	80490	0	59980	0	83730	0	98640	0
29-2031	MA	71740	0	35950	0	71590	0	106460	0
29-2032	MA	81370	0	55800	0	83460	0	105150	0
29-2033	MA	76160	0	52420	0	76430	0	101830	0
29-2034	MA	71790	0	49410	0	70650	0	98640	0
29-2035	MA	82660	0	58530	0	84830	0	107610	0
29-2041	MA	39650	0	26800	0	37690	0	56670	0
29-2051	MA	29580	0	19270	0	27560	0	44530	0
29-2052	MA	31680	0	20970	0	30040	0	46010	0
29-2053	MA	34110	0	21190	0	32960	0	48520	0
29-2054	MA	55720	0	35010	0	53900	0	79110	0
29-2055	MA	51400	0	32530	0	49180	0	73940	0
29-2056	MA	42020	0	30350	0	40300	0	58330	0
29-2057	MA	41960	0	25220	0	39910	0	60760	0
29-2061	MA	54160	0	41750	0	54330	0	68420	0
29-2071	MA	45720	0	28430	0	42830	0	68070	0
29-2081	MA	51850	0	32020	0	51910	0	72190	0
29-2091	MA	72330	0	40540	0	66150	0	108850	0
29-2092	MA	50150	0	22670	0	45860	0	106360	0
29-2099	MA	54350	0	33390	0	50450	0	79450	0
29-9011	MA	76340	0	47870	0	74260	0	112440	0
29-9012	MA	59510	0	36800	0	58560	0	87230	0
29-9091	MA	52310	0	31010	0	51080	0	74190	0
29-9092	MA	71720	0	53420	0	70350	0	95860	0
29-9099	MA	62910	0	31210	0	53460	0	109500	0
31-1011	MA	28670	0	21670	0	28010	0	36630	0
31-1013	MA	28070	0	20560	0	27210	0	37680	0
31-1014	MA	30130	0	22350	0	29120	0	38730	0
31-1015	MA	34820	0	24340	0	33510	0	47920	0
31-2011	MA	55410	0	37380	0	55830	0	74840	0
31-2012	MA	33150	0	21180	0	29010	0	55210	0
31-2021	MA	57290	0	39870	0	57820	0	75630	0
31-2022	MA	30340	0	22990	0	28940	0	38730	0
31-9011	MA	51650	0	27620	0	47550	0	81940	0
31-9091	MA	42080	0	30900	0	42070	0	56560	0
31-9092	MA	38090	0	27540	0	36560	0	49840	0
31-9093	MA	41930	0	28950	0	40760	0	58070	0
31-9094	MA	46910	0	32770	0	44850	0	61820	0
31-9095	MA	28040	0	20290	0	24650	0	40790	0
31-9096	MA	33540	0	20430	0	31820	0	48100	0
31-9097	MA	38240	0	29290	0	37020	0	48690	0
31-9099	MA	41080	0	25870	0	42260	0	56240	0
33-1012	MA	94190	0	65420	0	90840	0	133070	0
33-1021	MA	83250	0	53110	0	78220	0	122360	0
33-1099	MA	48500	0	29430	0	47330	0	72480	0
33-2011	MA	57610	0	32950	0	57320	0	83900	0
33-2021	MA	71670	0	41250	0	77950	0	97670	0
33-2022	MA	40370	0	27110	0	36750	0	65490	0
33-3012	MA	66880	0	50650	0	69260	0	79320	0
33-3021	MA	81740	0	49940	0	73420	0	136870	0
33-3031	MA	45810	0	25340	0	40730	0	82840	0
33-3041	MA	41840	0	26990	0	41230	0	59570	0
33-3051	MA	64250	0	42090	0	62850	0	91010	0
33-3052	MA	*	0	*	0	*	0	*	0
33-9011	MA	38600	0	19380	0	38640	0	57180	0
33-9021	MA	47620	0	24420	0	42040	0	83450	0
33-9032	MA	30320	0	20720	0	28060	0	44480	0
33-9091	MA	27070	0	18960	0	23790	0	41470	0
33-9092	MA	23200	0	18990	0	21420	0	30680	0
33-9093	MA	40450	0	34120	0	39180	0	47490	0
33-9099	MA	30030	0	19050	0	23620	0	55710	0
35-1011	MA	55840	0	31730	0	52580	0	83270	0
35-1012	MA	37220	0	22600	0	34850	0	56680	0
35-2011	MA	21890	0	18880	0	19690	0	28870	0
35-2012	MA	33830	0	22700	0	32710	0	47350	0
35-2014	MA	28230	0	20050	0	27270	0	38370	0
35-2015	MA	26660	0	19550	0	26300	0	35350	0
35-2019	MA	32170	0	23380	0	29170	0	48080	0
35-2021	MA	25220	0	19090	0	23430	0	34650	0
35-3011	MA	26550	0	18880	0	19780	0	43810	0
35-3021	MA	22390	0	18890	0	19760	0	30210	0
35-3022	MA	20760	0	18860	0	19470	0	24430	0
35-3031	MA	26850	0	18910	0	21650	0	41260	0
35-3041	MA	24790	0	19020	0	22330	0	35490	0
35-9011	MA	23590	0	18920	0	20870	0	31250	0
35-9021	MA	22710	0	18960	0	21110	0	30000	0
35-9031	MA	23800	0	19090	0	22720	0	30200	0
35-9099	MA	34660	0	19320	0	36450	0	49340	0
37-1011	MA	47700	0	29890	0	45760	0	70530	0
37-1012	MA	53330	0	34870	0	50960	0	77760	0
37-2011	MA	33000	0	19870	0	32070	0	48070	0
37-2012	MA	27920	0	19210	0	25460	0	39570	0
37-2019	MA	35880	0	25350	0	32680	0	49840	0
37-2021	MA	43430	0	26120	0	42190	0	62580	0
37-3011	MA	34220	0	22060	0	32820	0	48950	0
37-3012	MA	36750	0	26950	0	35450	0	51610	0
37-3013	MA	48860	0	33960	0	49620	0	62470	0
37-3019	MA	44300	0	23100	0	45970	0	61320	0
39-1021	MA	43910	0	27970	0	41560	0	63260	0
39-2011	MA	34490	0	21220	0	30370	0	56780	0
39-2021	MA	24850	0	19070	0	22920	0	34760	0
39-3021	MA	27460	0	20920	0	26820	0	36100	0
39-3031	MA	23400	0	18970	0	21380	0	30050	0
39-3091	MA	23530	0	18950	0	21380	0	31240	0
39-3092	MA	48770	0	19410	0	32400	0	71450	0
39-3093	MA	29270	0	19300	0	27970	0	42350	0
39-4021	MA	36200	0	21800	0	36180	0	49400	0
39-4031	MA	67410	0	36360	0	58140	0	134320	0
39-5011	MA	41230	0	19530	0	43250	0	57910	0
39-5012	MA	35370	0	19170	0	31420	0	60690	0
39-5092	MA	24370	0	19150	0	22990	0	30930	0
39-5093	MA	21440	0	18930	0	20450	0	25380	0
39-5094	MA	44140	0	21770	0	45750	0	60980	0
39-6011	MA	22770	0	18950	0	20660	0	29200	0
39-6012	MA	33480	0	21100	0	34190	0	46250	0
39-7011	MA	25970	0	19080	0	22760	0	37210	0
39-7012	MA	46250	0	28130	0	45460	0	65880	0
39-9011	MA	26330	0	19170	0	24980	0	36270	0
39-9021	MA	27140	0	21380	0	27060	0	31970	0
39-9031	MA	43800	0	19370	0	40210	0	73820	0
39-9032	MA	27770	0	19020	0	24460	0	43140	0
39-9041	MA	30150	0	21950	0	28230	0	40840	0
39-9099	MA	34540	0	19380	0	30450	0	55700	0
41-1011	MA	46050	0	26490	0	42220	0	71540	0
41-1012	MA	94950	0	47790	0	89540	0	147680	0
41-2011	MA	23070	0	18930	0	20940	0	30140	0
41-2021	MA	32950	0	19950	0	29210	0	52740	0
41-2022	MA	37670	0	21420	0	35620	0	58130	0
41-2031	MA	27110	0	19050	0	22890	0	39690	0
41-3011	MA	72180	0	34330	0	66030	0	117270	0
41-3021	MA	78160	0	33020	0	62910	0	132330	0
41-3031	MA	125870	0	47780	0	99660	0	187200	1
41-3041	MA	47170	0	27360	0	49030	0	62090	0
41-3099	MA	78380	0	33960	0	69310	0	138900	0
41-4011	MA	101420	0	48150	0	89040	0	161550	0
41-4012	MA	79320	0	35970	0	65300	0	139280	0
41-9011	MA	36960	0	19840	0	32350	0	61430	0
41-9021	MA	111530	0	47520	0	91200	0	187200	1
41-9022	MA	78760	0	28350	0	62590	0	157620	0
41-9031	MA	114320	0	66380	0	104120	0	174170	0
41-9041	MA	33210	0	20660	0	29030	0	55710	0
41-9091	MA	30240	0	19550	0	27110	0	48290	0
41-9099	MA	54860	0	19210	0	48580	0	96610	0
43-1011	MA	61690	0	37580	0	58540	0	91960	0
43-2011	MA	31380	0	21600	0	30230	0	43450	0
43-2021	MA	43630	0	25970	0	42670	0	61740	0
43-3011	MA	43790	0	29960	0	41330	0	62200	0
43-3021	MA	41260	0	27960	0	39650	0	57550	0
43-3031	MA	44260	0	26910	0	43150	0	62800	0
43-3051	MA	47880	0	32990	0	47530	0	63000	0
43-3061	MA	45860	0	31090	0	46140	0	60680	0
43-3071	MA	30750	0	22520	0	29540	0	40650	0
43-3099	MA	45120	0	24010	0	43300	0	71340	0
43-4011	MA	52560	0	35030	0	48850	0	74990	0
43-4021	MA	46120	0	34880	0	46360	0	59070	0
43-4031	MA	45770	0	31110	0	45410	0	61420	0
43-4041	MA	43540	0	28750	0	41060	0	62710	0
43-4051	MA	40800	0	23630	0	38490	0	61010	0
43-4061	MA	51710	0	38930	0	51610	0	65180	0
43-4071	MA	31860	0	19870	0	29130	0	48660	0
43-4081	MA	28080	0	20510	0	25730	0	39160	0
43-4111	MA	38440	0	25050	0	36220	0	54370	0
43-4121	MA	31300	0	19120	0	29550	0	47370	0
43-4131	MA	44690	0	29750	0	44510	0	60020	0
43-4141	MA	39880	0	29020	0	38880	0	52740	0
43-4151	MA	37590	0	21910	0	37200	0	54330	0
43-4161	MA	43930	0	25030	0	43610	0	62210	0
43-4171	MA	31590	0	20140	0	30500	0	45060	0
43-4181	MA	39360	0	26260	0	39200	0	55090	0
43-4199	MA	42210	0	24770	0	43250	0	57520	0
43-5011	MA	46290	0	28030	0	43410	0	72250	0
43-5021	MA	32580	0	19950	0	30940	0	46080	0
43-5031	MA	44860	0	30330	0	44210	0	61290	0
43-5032	MA	42480	0	23770	0	39410	0	63600	0
43-5041	MA	59650	0	36430	0	58630	0	87810	0
43-5051	MA	51310	0	32530	0	56790	0	57990	0
43-5052	MA	52450	0	32630	0	59280	0	59300	0
43-5053	MA	51260	0	32510	0	55700	0	56800	0
43-5061	MA	52780	0	32740	0	51410	0	77120	0
43-5071	MA	36200	0	22300	0	35430	0	50670	0
43-5081	MA	27910	0	19090	0	23720	0	45140	0
43-5111	MA	38520	0	19780	0	35520	0	61190	0
43-6011	MA	58020	0	37590	0	56790	0	79820	0
43-6012	MA	51000	0	32340	0	46940	0	77690	0
43-6013	MA	41090	0	29070	0	39610	0	56670	0
43-6014	MA	43570	0	27220	0	42790	0	61260	0
43-9011	MA	50130	0	33700	0	50890	0	65990	0
43-9021	MA	36690	0	26010	0	36220	0	48840	0
43-9022	MA	41130	0	28470	0	41140	0	55660	0
43-9031	MA	50260	0	30690	0	48240	0	75270	0
43-9041	MA	44650	0	30510	0	43620	0	61540	0
43-9051	MA	34950	0	23470	0	34290	0	48300	0
43-9061	MA	36210	0	20240	0	34000	0	55570	0
43-9071	MA	34400	0	21290	0	32020	0	49510	0
43-9081	MA	46070	0	28830	0	46810	0	61210	0
43-9111	MA	56080	0	38200	0	54260	0	78530	0
43-9199	MA	54380	0	25220	0	50910	0	82460	0
45-1011	MA	53890	0	34030	0	51810	0	75820	0
45-2011	MA	64730	0	42330	0	69030	0	78020	0
45-2041	MA	22270	0	18840	0	19340	0	29890	0
45-2091	MA	34230	0	22640	0	35070	0	44800	0
45-2092	MA	26660	0	19480	0	24900	0	37040	0
45-2093	MA	26120	0	19100	0	24090	0	36030	0
45-4011	MA	38100	0	22960	0	35670	0	58270	0
47-1011	MA	77840	0	47740	0	74450	0	116310	0
47-2011	MA	58110	0	23300	0	60520	0	88060	0
47-2021	MA	72460	0	28090	0	72870	0	117810	0
47-2022	MA	78410	0	36540	0	82550	0	126750	0
47-2031	MA	58370	0	34350	0	55830	0	89660	0
47-2041	MA	52160	0	28740	0	48660	0	85200	0
47-2042	MA	43550	0	22580	0	35310	0	75610	0
47-2043	MA	47800	0	33620	0	51510	0	61650	0
47-2044	MA	75660	0	34400	0	85320	0	106110	0
47-2051	MA	46620	0	27360	0	43720	0	70660	0
47-2053	MA	78060	0	42900	0	87590	0	99650	0
47-2061	MA	52120	0	28360	0	49230	0	77950	0
47-2071	MA	55850	0	36200	0	49360	0	87660	0
47-2072	MA	72510	0	32570	0	86000	0	100030	0
47-2073	MA	65370	0	36760	0	63900	0	97610	0
47-2081	MA	48010	0	28010	0	47370	0	72900	0
47-2082	MA	76850	0	46650	0	84380	0	97590	0
47-2111	MA	64790	0	35040	0	62800	0	96400	0
47-2121	MA	55830	0	32340	0	48590	0	92270	0
47-2131	MA	37080	0	26880	0	36150	0	48740	0
47-2132	MA	57260	0	28850	0	51750	0	93960	0
47-2141	MA	49740	0	27690	0	42730	0	90780	0
47-2151	MA	74110	0	41270	0	67610	0	122930	0
47-2152	MA	69950	0	35390	0	63320	0	116390	0
47-2161	MA	51870	0	28010	0	53590	0	75350	0
47-2171	MA	69450	0	39580	0	72700	0	93580	0
47-2181	MA	47900	0	33000	0	46340	0	63700	0
47-2211	MA	57860	0	32010	0	54290	0	93590	0
47-2221	MA	69450	0	45210	0	69390	0	95600	0
47-2231	MA	43860	0	33100	0	40650	0	59870	0
47-3011	MA	45610	0	28990	0	40370	0	71500	0
47-3012	MA	36860	0	21890	0	36020	0	52880	0
47-3013	MA	33500	0	22490	0	31030	0	47030	0
47-3014	MA	32620	0	20270	0	29420	0	56090	0
47-3015	MA	33150	0	19460	0	32090	0	46940	0
47-3016	MA	29580	0	21100	0	28620	0	39500	0
47-3019	MA	31630	0	23430	0	31550	0	39040	0
47-4011	MA	62180	0	38330	0	62040	0	88790	0
47-4021	MA	81530	0	44010	0	86210	0	116350	0
47-4031	MA	37110	0	26330	0	35750	0	50430	0
47-4041	MA	46990	0	29230	0	38930	0	77410	0
47-4051	MA	47570	0	36490	0	47380	0	60510	0
47-4061	MA	54320	0	45840	0	55890	0	61950	0
47-4071	MA	38230	0	19460	0	37460	0	53040	0
47-4099	MA	39170	0	23960	0	37800	0	55420	0
47-5021	MA	49510	0	28300	0	51620	0	72930	0
47-5031	MA	60340	0	44380	0	58700	0	78410	0
47-5051	MA	45140	0	35330	0	46100	0	55570	0
49-1011	MA	72430	0	44170	0	70050	0	105210	0
49-2011	MA	44540	0	23040	0	44450	0	66550	0
49-2021	MA	57570	0	35580	0	56980	0	79530	0
49-2022	MA	65360	0	37060	0	65160	0	95710	0
49-2091	MA	78110	0	64150	0	70480	0	82410	0
49-2092	MA	38940	0	26060	0	38150	0	49670	0
49-2093	MA	62150	0	37400	0	61570	0	90930	0
49-2094	MA	60150	0	41800	0	59340	0	78960	0
49-2095	MA	79820	0	64890	0	80120	0	98960	0
49-2096	MA	43080	0	26530	0	42570	0	56800	0
49-2097	MA	36100	0	21020	0	34850	0	56430	0
49-2098	MA	55520	0	33990	0	56110	0	77490	0
49-3011	MA	61440	0	35890	0	63140	0	80950	0
49-3021	MA	45980	0	31280	0	45280	0	62300	0
49-3022	MA	32160	0	21890	0	32620	0	44210	0
49-3023	MA	45940	0	24880	0	43980	0	70580	0
49-3031	MA	54410	0	35910	0	53450	0	76160	0
49-3041	MA	39970	0	32960	0	39020	0	48800	0
49-3042	MA	65280	0	42230	0	58400	0	110030	0
49-3051	MA	44520	0	32190	0	43710	0	60880	0
49-3052	MA	34630	0	20520	0	35460	0	48260	0
49-3053	MA	42260	0	27890	0	40390	0	59240	0
49-3091	MA	32470	0	24020	0	32060	0	42540	0
49-3092	MA	42500	0	33460	0	41850	0	54280	0
49-3093	MA	26600	0	19500	0	24570	0	37310	0
49-9011	MA	36590	0	20590	0	36120	0	55950	0
49-9012	MA	58120	0	35590	0	59120	0	78710	0
49-9021	MA	57470	0	35700	0	56520	0	80530	0
49-9031	MA	42080	0	28790	0	41840	0	57670	0
49-9041	MA	56580	0	36860	0	55220	0	78340	0
49-9043	MA	47930	0	31340	0	45940	0	70080	0
49-9044	MA	61110	0	40170	0	57870	0	85410	0
49-9051	MA	83340	0	65300	0	86930	0	99020	0
49-9052	MA	74430	0	50540	0	76680	0	96760	0
49-9061	MA	45510	0	33350	0	45290	0	60320	0
49-9062	MA	57080	0	30420	0	53660	0	83350	0
49-9063	MA	*	0	*	0	*	0	*	0
49-9069	MA	53520	0	23660	0	56530	0	77780	0
49-9071	MA	44490	0	26320	0	42890	0	62960	0
49-9091	MA	43740	0	26250	0	38230	0	85090	0
49-9094	MA	51880	0	31710	0	50000	0	73510	0
49-9096	MA	49400	0	33720	0	46510	0	71260	0
49-9097	MA	*	0	*	0	*	0	*	0
49-9098	MA	36550	0	21390	0	32450	0	65200	0
49-9099	MA	40960	0	22990	0	38430	0	60510	0
51-1011	MA	65780	0	38360	0	62000	0	97880	0
51-2011	MA	44520	0	32160	0	44140	0	62530	0
51-2021	MA	38030	0	25210	0	34460	0	66010	0
51-2022	MA	38360	0	25130	0	36300	0	57160	0
51-2023	MA	40880	0	26970	0	40080	0	58050	0
51-2031	MA	45120	0	24760	0	48460	0	62300	0
51-2041	MA	43120	0	23200	0	41050	0	64200	0
51-2091	MA	43070	0	24630	0	36850	0	69810	0
51-2092	MA	31330	0	19830	0	29400	0	46710	0
51-2099	MA	38230	0	20410	0	36410	0	57070	0
51-3011	MA	30460	0	20180	0	27990	0	45890	0
51-3021	MA	41110	0	22050	0	41340	0	60160	0
51-3022	MA	29990	0	19230	0	28010	0	45180	0
51-3023	MA	28830	0	20350	0	28820	0	38190	0
51-3091	MA	29050	0	19750	0	28370	0	38850	0
51-3092	MA	27880	0	19790	0	26710	0	38220	0
51-3093	MA	34640	0	21940	0	34730	0	47580	0
51-3099	MA	29300	0	19250	0	26870	0	44680	0
51-4011	MA	44560	0	28470	0	43450	0	63700	0
51-4012	MA	54430	0	38120	0	50860	0	77670	0
51-4021	MA	38590	0	26600	0	38330	0	50550	0
51-4022	MA	39880	0	26360	0	36460	0	57790	0
51-4023	MA	44400	0	25490	0	45040	0	60340	0
51-4031	MA	36500	0	23330	0	35570	0	50690	0
51-4032	MA	41660	0	27190	0	40350	0	59230	0
51-4033	MA	43350	0	26600	0	41150	0	68550	0
51-4034	MA	48610	0	29100	0	46790	0	72740	0
51-4035	MA	47250	0	29060	0	46140	0	69620	0
51-4041	MA	49220	0	32160	0	47710	0	71070	0
51-4051	MA	44250	0	30040	0	44580	0	57840	0
51-4052	MA	34730	0	30750	0	35600	0	39850	0
51-4061	MA	55800	0	33780	0	55600	0	81050	0
51-4062	MA	30030	0	19150	0	32540	0	38750	0
51-4071	MA	42760	0	23340	0	43020	0	61250	0
51-4072	MA	36120	0	21520	0	34180	0	51990	0
51-4081	MA	36470	0	20910	0	35150	0	55300	0
51-4111	MA	51500	0	32600	0	52110	0	72690	0
51-4121	MA	46290	0	26540	0	44870	0	65740	0
51-4122	MA	41000	0	24480	0	37740	0	61880	0
51-4191	MA	34230	0	25130	0	33890	0	45480	0
51-4192	MA	43700	0	30970	0	42140	0	59490	0
51-4193	MA	36000	0	24330	0	34480	0	51980	0
51-4194	MA	40600	0	28070	0	38170	0	57820	0
51-4199	MA	42140	0	26640	0	38660	0	62380	0
51-5111	MA	45900	0	25870	0	44910	0	67370	0
51-5112	MA	43490	0	26310	0	42270	0	62730	0
51-5113	MA	36400	0	20980	0	36390	0	50000	0
51-6011	MA	23860	0	18980	0	21980	0	31330	0
51-6021	MA	27240	0	19360	0	25920	0	37620	0
51-6031	MA	28060	0	19480	0	27100	0	38170	0
51-6041	MA	32640	0	21260	0	25230	0	47550	0
51-6042	MA	30620	0	23780	0	30510	0	38170	0
51-6051	MA	32610	0	20220	0	32090	0	46970	0
51-6052	MA	28880	0	19800	0	24180	0	46150	0
