35-2011	0.945	0.111666666667	0.0	0.278333333333	0.333333333333	0.778333333333	0
25-3011	0.166666666667	0.221666666667	0.611666666667	1.0	0.5	0.278333333333	6
25-2012	0.111666666667	0.221666666667	0.611666666667	1.0	0.388333333333	0.278333333333	6
51-9082	1.0	0.611666666667	0.221666666667	0.555	0.111666666667	0.333333333333	10
51-9081	0.888333333333	0.666666666667	0.166666666667	0.278333333333	0.111666666667	0.555	11
25-2011	0.166666666667	0.278333333333	0.778333333333	1.0	0.388333333333	0.166666666667	6
15-2041	0.221666666667	0.833333333333	0.166666666667	0.0	0.166666666667	0.888333333333	0
43-4061	0.055	0.0	0.111666666667	0.833333333333	0.555	0.778333333333	4
51-9192	1.0	0.055	0.0	0.0	0.055	0.278333333333	11
17-2131	0.833333333333	1.0	0.278333333333	0.055	0.555	0.388333333333	11
53-5021	0.833333333333	0.221666666667	0.0	0.221666666667	0.945	0.445	2
25-1021	0.333333333333	0.778333333333	0.388333333333	0.945	0.111666666667	0.666666666667	6
35-1012	0.555	0.055	0.111666666667	0.445	1.0	0.833333333333	2
19-1029	0.555	1.0	0.333333333333	0.111666666667	0.0	0.666666666667	11
19-1021	0.611666666667	1.0	0.666666666667	0.055	0.111666666667	0.388333333333	9
19-1020	0.5	1.0	0.111666666667	0.055	0.333333333333	0.388333333333	10
19-1023	0.721666666667	1.0	0.221666666667	0.111666666667	0.278333333333	0.333333333333	10
19-1022	0.611666666667	1.0	0.055	0.111666666667	0.166666666667	0.333333333333	10
13-2031	0.111666666667	0.5	0.055	0.221666666667	0.778333333333	1.0	2
53-7051	1.0	0.333333333333	0.0	0.0	0.111666666667	0.611666666667	0
11-1031	0.0	0.445	0.445	0.611666666667	1.0	0.333333333333	4
37-3012	0.945	0.278333333333	0.0	0.0	0.221666666667	0.445	11
11-2011	0.111666666667	0.166666666667	0.721666666667	0.221666666667	1.0	0.611666666667	4
37-3011	1.0	0.333333333333	0.333333333333	0.055	0.278333333333	0.555	0
43-4111	0.055	0.055	0.055	0.611666666667	0.721666666667	0.833333333333	3
17-1022	0.945	0.666666666667	0.388333333333	0.055	0.166666666667	0.666666666667	11
17-1021	0.778333333333	0.721666666667	0.388333333333	0.0	0.166666666667	0.721666666667	11
15-1142	0.778333333333	0.833333333333	0.111666666667	0.166666666667	0.5	0.611666666667	0
15-1143	0.5	0.833333333333	0.221666666667	0.166666666667	0.721666666667	0.833333333333	1
47-5081	1.0	0.278333333333	0.0	0.166666666667	0.166666666667	0.555	0
31-1013	0.611666666667	0.221666666667	0.221666666667	1.0	0.166666666667	0.611666666667	3
31-1011	0.666666666667	0.166666666667	0.166666666667	1.0	0.221666666667	0.278333333333	6
39-4021	0.555	0.0	0.166666666667	0.888333333333	0.555	0.278333333333	4
31-1014	0.555	0.111666666667	0.055	0.945	0.111666666667	0.778333333333	3
31-1015	0.721666666667	0.0	0.0	0.388333333333	0.055	0.888333333333	1
27-2021	0.888333333333	0.0	0.111666666667	0.333333333333	0.611666666667	0.221666666667	1
19-4021	0.888333333333	0.666666666667	0.055	0.111666666667	0.221666666667	0.611666666667	11
11-3031	0.111666666667	0.278333333333	0.0	0.278333333333	0.833333333333	1.0	2
41-2031	0.278333333333	0.0	0.111666666667	0.388333333333	1.0	0.5	3
53-2012	0.945	0.555	0.0	0.221666666667	0.555	0.445	0
53-2011	1.0	0.555	0.055	0.111666666667	0.333333333333	0.721666666667	0
51-7021	1.0	0.0	0.278333333333	0.0	0.111666666667	0.166666666667	11
11-9061	0.055	0.166666666667	0.166666666667	0.555	1.0	0.611666666667	3
37-2012	0.945	0.055	0.0	0.333333333333	0.221666666667	0.666666666667	0
